Date,Number,Location,Location Coordinates,TweetID,Text,Airline,polarity,subjectivity
2020-08-12 02:09:26,98,"Los Angeles, CA",,1.2933689671683686e+18,"Southwest Airlines flight #SWA356 spotted at 40,950 feet! https://t.co/oHSvxBTUNV",Southwest Airlines,0.0,0.0
2020-08-12 02:11:13,97,"Los Angeles, CA",,1.2933694160594575e+18,"Southwest Airlines flight #SWA1304 spotted at 32,000 feet! https://t.co/zd0bWT6VIf",Southwest Airlines,0.0,0.0
2020-08-12 02:12:16,96,"Los Angeles, CA",,1.2933696813282345e+18,"Southwest Airlines flight #SWA275 spotted at 19,125 feet! https://t.co/IJaBnpB8vt",Southwest Airlines,0.0,0.0
2020-08-12 02:13:04,95,"Los Angeles, CA",,1.2933698841941688e+18,"Southwest Airlines flight #SWA990 spotted at 40,000 feet! https://t.co/RiJB92e2Ox",Southwest Airlines,0.0,0.0
2020-08-12 02:15:46,94,"Los Angeles, CA",,1.2933705639733535e+18,"Southwest Airlines flight #SWA468 spotted at 4,200 feet! https://t.co/p4YfHA2Whl",Southwest Airlines,0.0,0.0
2020-08-12 02:19:30,91,,,1.293371502562345e+18,Houston mom claims 3-year-old son with autism kicked of Southwest Airlines flight for refusing to put on mask - ABC… https://t.co/gJnJbe034X,Southwest Airlines,0.0,0.0
2020-08-12 02:21:52,90,"Los Angeles, CA",,1.2933720963413688e+18,"Southwest Airlines flight #SWA726 spotted at 22,000 feet! https://t.co/nFklKj5wDU",Southwest Airlines,0.0,0.0
2020-08-12 02:22:24,89,"Los Angeles, CA",,1.2933722304961618e+18,"Southwest Airlines flight #SWA982 spotted at 32,025 feet! https://t.co/H9KgKWvdPf",Southwest Airlines,0.0,0.0
2020-08-12 02:24:55,88,"Los Angeles, CA",,1.2933728649643581e+18,"Southwest Airlines flight #SWA1315 spotted at 41,000 feet! https://t.co/DKB1g3neBx",Southwest Airlines,0.0,0.0
2020-08-12 02:26:41,87,"Los Angeles, CA",,1.293373309069824e+18,"Southwest Airlines flight #SWA234 spotted at 24,400 feet! https://t.co/ciYDSsKcno",Southwest Airlines,0.0,0.0
2020-08-12 02:30:19,85,"Los Angeles, CA",,1.293374224401199e+18,"Southwest Airlines flight #SWA1082 spotted at 22,350 feet! https://t.co/iXMLVwMhcX",Southwest Airlines,0.0,0.0
2020-08-12 02:31:34,84,Moffett Field (KNUQ),,1.29337453868467e+18,iAero Airways (Swift Air) Boeing 737-3H4(WL) N627SW was over the Bay Area today as SWQ6853 outbound @IFlyOAKland he… https://t.co/2uGq8FxkTJ,Southwest Airlines,0.0,0.0
2020-08-12 02:33:59,83,"Los Angeles, CA",,1.2933751454997176e+18,"Southwest Airlines flight #SWA1080 spotted at 18,400 feet! https://t.co/b0ixWSGgYp",Southwest Airlines,0.0,0.0
2020-08-12 02:34:55,82,"Los Angeles, CA",,1.2933753804939715e+18,"Southwest Airlines flight #SWA662 spotted at 41,000 feet! https://t.co/KbcEE08Gi5",Southwest Airlines,0.0,0.0
2020-08-12 02:35:26,81,"Los Angeles, CA",,1.2933755130131005e+18,"Southwest Airlines flight #SWA155 spotted at 9,950 feet! https://t.co/fdD1WxRCFK",Southwest Airlines,0.0,0.0
2020-08-12 02:36:06,80,"Los Angeles, CA",,1.2933756794346004e+18,"Southwest Airlines flight #SWA1326 spotted at 39,500 feet! https://t.co/tvHq0hJ3sl",Southwest Airlines,0.0,0.0
2020-08-12 02:38:38,79,"Los Angeles, CA",,1.2933763165536133e+18,"Southwest Airlines flight #SWA1771 spotted at 16,750 feet! https://t.co/K5DEuBvQHm",Southwest Airlines,0.0,0.0
2020-08-12 02:42:39,78,"Los Angeles, CA",,1.2933773275193426e+18,"Southwest Airlines flight #SWA806 spotted at 7,775 feet! https://t.co/s9nPkYRcRV",Southwest Airlines,0.0,0.0
2020-08-12 02:45:40,77,"Los Angeles, CA",,1.2933780886637814e+18,"Southwest Airlines flight #SWA858 spotted at 16,000 feet! https://t.co/VLWN6tL72a",Southwest Airlines,0.0,0.0
2020-08-12 02:46:32,76,"USA TODAY HQ, McLean, Va.",,1.2933783034291405e+18,A Texas woman says that she was removed from a Southwest Airlines flight Monday after her three-year-old son with a… https://t.co/W9RSTsXnsy,Southwest Airlines,0.0,0.0
2020-08-12 02:57:59,74,"Los Angeles, CA",,1.2933811853058908e+18,"Southwest Airlines flight #SWA1350 spotted at 40,025 feet! https://t.co/bp6mbDS6oe",Southwest Airlines,0.0,0.0
2020-08-12 02:59:44,73,"Los Angeles, CA",,1.2933816294407373e+18,"Southwest Airlines flight #SWA1678 spotted at 26,975 feet! https://t.co/y3nOCztiZm",Southwest Airlines,0.0,0.0
2020-08-12 03:09:45,71,"Texas, USA",,1.293384147713622e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $425.98 expenditure to ""Southwest Air… https://t.co/goReW0R916",Southwest Airlines,0.0,0.0
2020-08-12 03:10:12,70,"Los Angeles, CA",,1.293384261815251e+18,"Southwest Airlines flight #SWA964 spotted at 6,400 feet! https://t.co/MNBeLQRD4P",Southwest Airlines,0.0,0.0
2020-08-12 03:14:40,69,"Los Angeles, CA",,1.293385386962518e+18,"Southwest Airlines flight #SWA450 spotted at 6,200 feet! https://t.co/P0nojwxpvh",Southwest Airlines,0.0,0.0
2020-08-12 03:16:03,68,"Los Angeles, CA",,1.2933857336805048e+18,"Southwest Airlines flight #SWA1023 spotted at 41,000 feet! https://t.co/3CQ5MLpQRL",Southwest Airlines,0.0,0.0
2020-08-12 03:21:02,66,"Los Angeles, CA",,1.2933869868839567e+18,"Southwest Airlines flight #SWA1050 spotted at 31,000 feet! https://t.co/zZB0ER7xMS",Southwest Airlines,0.0,0.0
2020-08-12 03:22:59,65,"Los Angeles, CA",,1.2933874766738145e+18,"Southwest Airlines flight #SWA139 spotted at 13,950 feet! https://t.co/XAT1jdGg37",Southwest Airlines,0.0,0.0
2020-08-12 03:32:35,98,"Los Angeles, CA",,1.2933898962629263e+18,"Southwest Airlines flight #SWA931 spotted at 4,575 feet! https://t.co/hlPEtC0hn7",Southwest Airlines,0.0,0.0
2020-08-12 03:32:35,62,"Los Angeles, CA",,1.2933898962629263e+18,"Southwest Airlines flight #SWA931 spotted at 4,575 feet! https://t.co/hlPEtC0hn7",Southwest Airlines,0.0,0.0
2020-08-12 03:32:51,61,"Los Angeles, CA",,1.293389962906235e+18,"Southwest Airlines flight #SWA1149 spotted at 41,000 feet! https://t.co/GASgJBfzVH",Southwest Airlines,0.0,0.0
2020-08-12 03:32:51,97,"Los Angeles, CA",,1.293389962906235e+18,"Southwest Airlines flight #SWA1149 spotted at 41,000 feet! https://t.co/GASgJBfzVH",Southwest Airlines,0.0,0.0
2020-08-12 03:37:21,96,"Los Angeles, CA",,1.2933910934430925e+18,"Southwest Airlines flight #SWA715 spotted at 30,750 feet! https://t.co/RBWpL4ocg6",Southwest Airlines,0.0,0.0
2020-08-12 03:37:21,60,"Los Angeles, CA",,1.2933910934430925e+18,"Southwest Airlines flight #SWA715 spotted at 30,750 feet! https://t.co/RBWpL4ocg6",Southwest Airlines,0.0,0.0
2020-08-12 03:37:52,95,"Los Angeles, CA",,1.2933912254294753e+18,"Southwest Airlines flight #SWA1059 spotted at 8,500 feet! https://t.co/j9w921vNwh",Southwest Airlines,0.0,0.0
2020-08-12 03:37:52,59,"Los Angeles, CA",,1.2933912254294753e+18,"Southwest Airlines flight #SWA1059 spotted at 8,500 feet! https://t.co/j9w921vNwh",Southwest Airlines,0.0,0.0
2020-08-12 04:00:32,92,,,1.2933969264281436e+18,RT @usatodaytravel: A Texas woman says that she was removed from a Southwest Airlines flight Monday after her three-year-old son with autis…,Southwest Airlines,0.0,0.0
2020-08-12 04:00:32,56,,,1.2933969264281436e+18,RT @usatodaytravel: A Texas woman says that she was removed from a Southwest Airlines flight Monday after her three-year-old son with autis…,Southwest Airlines,0.0,0.0
2020-08-12 04:05:41,55,"Los Angeles, CA",,1.2933982252362752e+18,"Southwest Airlines flight #SWA971 spotted at 20,975 feet! https://t.co/eshvWWhS2I",Southwest Airlines,0.0,0.0
2020-08-12 04:05:41,91,"Los Angeles, CA",,1.2933982252362752e+18,"Southwest Airlines flight #SWA971 spotted at 20,975 feet! https://t.co/eshvWWhS2I",Southwest Airlines,0.0,0.0
2020-08-12 04:13:46,54,"Los Angeles, CA",,1.2934002605391053e+18,"Southwest Airlines flight #SWA1615 spotted at 19,825 feet! https://t.co/jdOuhRM4qI",Southwest Airlines,0.0,0.0
2020-08-12 04:13:46,90,"Los Angeles, CA",,1.2934002605391053e+18,"Southwest Airlines flight #SWA1615 spotted at 19,825 feet! https://t.co/jdOuhRM4qI",Southwest Airlines,0.0,0.0
2020-08-12 04:17:58,53,"Los Angeles, CA",,1.293401317444997e+18,"Southwest Airlines flight #SWA1700 spotted at 21,775 feet! https://t.co/ysiFeuAOvJ",Southwest Airlines,0.0,0.0
2020-08-12 04:17:58,89,"Los Angeles, CA",,1.293401317444997e+18,"Southwest Airlines flight #SWA1700 spotted at 21,775 feet! https://t.co/ysiFeuAOvJ",Southwest Airlines,0.0,0.0
2020-08-12 04:25:44,51,"Los Angeles, CA",,1.293403270094889e+18,"Southwest Airlines flight #SWA1243 spotted at 24,450 feet! https://t.co/2AbfwcksUX",Southwest Airlines,0.0,0.0
2020-08-12 04:25:44,87,"Los Angeles, CA",,1.293403270094889e+18,"Southwest Airlines flight #SWA1243 spotted at 24,450 feet! https://t.co/2AbfwcksUX",Southwest Airlines,0.0,0.0
2020-08-12 04:29:31,50,"Los Angeles, CA",,1.29340422041924e+18,"Southwest Airlines flight #SWA894 spotted at 29,200 feet! https://t.co/FnKWmYqnrZ",Southwest Airlines,0.0,0.0
2020-08-12 04:29:31,86,"Los Angeles, CA",,1.29340422041924e+18,"Southwest Airlines flight #SWA894 spotted at 29,200 feet! https://t.co/FnKWmYqnrZ",Southwest Airlines,0.0,0.0
2020-08-12 04:36:25,49,"Los Angeles, CA",,1.2934059573979873e+18,"Southwest Airlines flight #SWA531 spotted at 31,975 feet! https://t.co/Wl8PR6clKJ",Southwest Airlines,0.0,0.0
2020-08-12 04:36:25,85,"Los Angeles, CA",,1.2934059573979873e+18,"Southwest Airlines flight #SWA531 spotted at 31,975 feet! https://t.co/Wl8PR6clKJ",Southwest Airlines,0.0,0.0
2020-08-12 04:39:27,84,"Los Angeles, CA",,1.2934067209458278e+18,"Southwest Airlines flight #SWA1554 spotted at 30,150 feet! https://t.co/x11LnFUtMO",Southwest Airlines,0.0,0.0
2020-08-12 04:39:27,48,"Los Angeles, CA",,1.2934067209458278e+18,"Southwest Airlines flight #SWA1554 spotted at 30,150 feet! https://t.co/x11LnFUtMO",Southwest Airlines,0.0,0.0
2020-08-12 04:41:35,83,"Los Angeles, CA",,1.2934072569568993e+18,"Southwest Airlines flight #SWA1205 spotted at 41,000 feet! https://t.co/dLsULdNFRs",Southwest Airlines,0.0,0.0
2020-08-12 04:41:35,47,"Los Angeles, CA",,1.2934072569568993e+18,"Southwest Airlines flight #SWA1205 spotted at 41,000 feet! https://t.co/dLsULdNFRs",Southwest Airlines,0.0,0.0
2020-08-12 04:42:39,82,"Los Angeles, CA",,1.2934075268058808e+18,"Southwest Airlines flight #SWA930 spotted at 14,775 feet! https://t.co/KhQxmmDgbh",Southwest Airlines,0.0,0.0
2020-08-12 04:42:39,46,"Los Angeles, CA",,1.2934075268058808e+18,"Southwest Airlines flight #SWA930 spotted at 14,775 feet! https://t.co/KhQxmmDgbh",Southwest Airlines,0.0,0.0
2020-08-12 04:45:11,45,"Los Angeles, CA",,1.293408163346043e+18,"Southwest Airlines flight #SWA455 spotted at 28,500 feet! https://t.co/2grlTRbZ5G",Southwest Airlines,0.0,0.0
2020-08-12 04:45:11,81,"Los Angeles, CA",,1.293408163346043e+18,"Southwest Airlines flight #SWA455 spotted at 28,500 feet! https://t.co/2grlTRbZ5G",Southwest Airlines,0.0,0.0
2020-08-12 04:46:03,80,"Los Angeles, CA",,1.2934083848220795e+18,"Southwest Airlines flight #SWA1004 spotted at 40,000 feet! https://t.co/CDGdO7riyD",Southwest Airlines,0.0,0.0
2020-08-12 04:46:03,44,"Los Angeles, CA",,1.2934083848220795e+18,"Southwest Airlines flight #SWA1004 spotted at 40,000 feet! https://t.co/CDGdO7riyD",Southwest Airlines,0.0,0.0
2020-08-12 04:49:17,43,"Los Angeles, CA",,1.293409196755415e+18,"Southwest Airlines flight #SWA1401 spotted at 14,775 feet! https://t.co/NuedDPUXLh",Southwest Airlines,0.0,0.0
2020-08-12 04:49:17,79,"Los Angeles, CA",,1.293409196755415e+18,"Southwest Airlines flight #SWA1401 spotted at 14,775 feet! https://t.co/NuedDPUXLh",Southwest Airlines,0.0,0.0
2020-08-12 04:58:57,78,"Los Angeles, CA",,1.2934116307603948e+18,"Southwest Airlines flight #SWA1186 spotted at 23,925 feet! https://t.co/Igrnk1DMnV",Southwest Airlines,0.0,0.0
2020-08-12 04:58:57,42,"Los Angeles, CA",,1.2934116307603948e+18,"Southwest Airlines flight #SWA1186 spotted at 23,925 feet! https://t.co/Igrnk1DMnV",Southwest Airlines,0.0,0.0
2020-08-12 05:02:51,77,"Los Angeles, CA",,1.2934126112586383e+18,"Southwest Airlines flight #SWA1591 spotted at 37,300 feet! https://t.co/Ar1W8IdfWN",Southwest Airlines,0.0,0.0
2020-08-12 05:02:51,41,"Los Angeles, CA",,1.2934126112586383e+18,"Southwest Airlines flight #SWA1591 spotted at 37,300 feet! https://t.co/Ar1W8IdfWN",Southwest Airlines,0.0,0.0
2020-08-12 05:06:20,40,"Los Angeles, CA",,1.2934134874403103e+18,"Southwest Airlines flight #SWA1083 spotted at 18,725 feet! https://t.co/BQhpplE9e5",Southwest Airlines,0.0,0.0
2020-08-12 05:06:20,76,"Los Angeles, CA",,1.2934134874403103e+18,"Southwest Airlines flight #SWA1083 spotted at 18,725 feet! https://t.co/BQhpplE9e5",Southwest Airlines,0.0,0.0
2020-08-12 05:42:07,37,"Los Angeles, CA",,1.2934224935463444e+18,"Southwest Airlines flight #SWA1435 spotted at 23,925 feet! https://t.co/FV8Z2yt3Lq",Southwest Airlines,0.0,0.0
2020-08-12 05:42:07,73,"Los Angeles, CA",,1.2934224935463444e+18,"Southwest Airlines flight #SWA1435 spotted at 23,925 feet! https://t.co/FV8Z2yt3Lq",Southwest Airlines,0.0,0.0
2020-08-12 05:44:13,72,"Los Angeles, CA",,1.293423021214929e+18,"Southwest Airlines flight #SWA1449 spotted at 40,000 feet! https://t.co/UY5n3a87QG",Southwest Airlines,0.0,0.0
2020-08-12 05:44:13,36,"Los Angeles, CA",,1.293423021214929e+18,"Southwest Airlines flight #SWA1449 spotted at 40,000 feet! https://t.co/UY5n3a87QG",Southwest Airlines,0.0,0.0
2020-08-12 05:57:27,34,"Los Angeles, CA",,1.293426352884867e+18,"Southwest Airlines flight #SWA1414 spotted at 15,000 feet! https://t.co/t5TEeOlq7d",Southwest Airlines,0.0,0.0
2020-08-12 05:57:27,70,"Los Angeles, CA",,1.293426352884867e+18,"Southwest Airlines flight #SWA1414 spotted at 15,000 feet! https://t.co/t5TEeOlq7d",Southwest Airlines,0.0,0.0
2020-08-12 06:00:47,33,"Los Angeles, CA",,1.2934271905083187e+18,"Southwest Airlines flight #SWA1064 spotted at 29,825 feet! https://t.co/ppS7HUit45",Southwest Airlines,0.0,0.0
2020-08-12 06:00:47,69,"Los Angeles, CA",,1.2934271905083187e+18,"Southwest Airlines flight #SWA1064 spotted at 29,825 feet! https://t.co/ppS7HUit45",Southwest Airlines,0.0,0.0
2020-08-12 06:01:11,32,"Los Angeles, CA",,1.2934272891416003e+18,"Southwest Airlines flight #SWA1571 spotted at 33,675 feet! https://t.co/ZuR01odUSK",Southwest Airlines,0.0,0.0
2020-08-12 06:01:11,68,"Los Angeles, CA",,1.2934272891416003e+18,"Southwest Airlines flight #SWA1571 spotted at 33,675 feet! https://t.co/ZuR01odUSK",Southwest Airlines,0.0,0.0
2020-08-12 06:03:10,31,"Los Angeles, CA",,1.293427791141118e+18,"Southwest Airlines flight #SWA330 spotted at 32,000 feet! https://t.co/ZlneqdAZaW",Southwest Airlines,0.0,0.0
2020-08-12 06:03:10,67,"Los Angeles, CA",,1.293427791141118e+18,"Southwest Airlines flight #SWA330 spotted at 32,000 feet! https://t.co/ZlneqdAZaW",Southwest Airlines,0.0,0.0
2020-08-12 07:24:20,62,,,1.2934482141970473e+18,"RT @HB04920973: You won't see me using Southwest Airlines ever again.😡
https://t.co/Ebdm9z90ms https://t.co/rpBAhsFMZT",Southwest Airlines,0.0,0.0
2020-08-12 07:24:20,26,,,1.2934482141970473e+18,"RT @HB04920973: You won't see me using Southwest Airlines ever again.😡
https://t.co/Ebdm9z90ms https://t.co/rpBAhsFMZT",Southwest Airlines,0.0,0.0
2020-08-12 08:04:12,23,,,1.2934582510367293e+18,Family removed from Southwest flight after 3-year-old son with autism would not wear a face mask… https://t.co/ENQikvIX77,Southwest Airlines,0.0,0.0
2020-08-12 08:04:12,59,,,1.2934582510367293e+18,Family removed from Southwest flight after 3-year-old son with autism would not wear a face mask… https://t.co/ENQikvIX77,Southwest Airlines,0.0,0.0
2020-08-12 08:44:17,56,,,1.2934683382328197e+18,Southwest Airlines Celebrates LGBT Pride Month https://t.co/sAVn2RVIM2,Southwest Airlines,0.0,0.0
2020-08-12 08:44:17,20,,,1.2934683382328197e+18,Southwest Airlines Celebrates LGBT Pride Month https://t.co/sAVn2RVIM2,Southwest Airlines,0.0,0.0
2020-08-12 09:09:40,19,"Texas, USA",,1.2934747239265075e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $277.97 expenditure to ""Southwest Air… https://t.co/YGOkAxTFVL",Southwest Airlines,0.0,0.0
2020-08-12 09:09:40,55,"Texas, USA",,1.2934747239265075e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $277.97 expenditure to ""Southwest Air… https://t.co/YGOkAxTFVL",Southwest Airlines,0.0,0.0
2020-08-12 10:09:27,16,"Texas, USA",,1.293489770002342e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $82.98 expenditure to ""Southwest Airl… https://t.co/K8NSOTL4WQ",Southwest Airlines,0.0,0.0
2020-08-12 10:09:27,52,"Texas, USA",,1.293489770002342e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $82.98 expenditure to ""Southwest Airl… https://t.co/K8NSOTL4WQ",Southwest Airlines,0.0,0.0
2020-08-12 10:48:55,47,"USA TODAY HQ, McLean, Va.",,1.2934997030202e+18,"Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that… https://t.co/zLTjpBkquM",Southwest Airlines,0.0,0.0
2020-08-12 10:48:55,11,"USA TODAY HQ, McLean, Va.",,1.2934997030202e+18,"Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that… https://t.co/zLTjpBkquM",Southwest Airlines,0.0,0.0
2020-08-12 10:50:59,46,"USA TODAY HQ, McLean, Va.",,1.2935002233612943e+18,Did this happen to you? https://t.co/mi4DfzYziy,Southwest Airlines,0.0,0.0
2020-08-12 10:50:59,10,"USA TODAY HQ, McLean, Va.",,1.2935002233612943e+18,Did this happen to you? https://t.co/mi4DfzYziy,Southwest Airlines,0.0,0.0
2020-08-12 10:54:00,44,,,1.2935009820394373e+18,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…",Southwest Airlines,0.0,0.0
2020-08-12 10:54:00,8,,,1.2935009820394373e+18,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…",Southwest Airlines,0.0,0.0
2020-08-12 11:00:03,42,"Nashville, Tennessee",,1.293502504395772e+18,If you have any travel plans... https://t.co/6Fn9nWMYDW,Southwest Airlines,0.0,0.0
2020-08-12 11:00:03,6,"Nashville, Tennessee",,1.293502504395772e+18,If you have any travel plans... https://t.co/6Fn9nWMYDW,Southwest Airlines,0.0,0.0
2020-08-12 11:03:50,5,,,1.2935034538604503e+18,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…",Southwest Airlines,0.0,0.0
2020-08-12 11:03:50,41,,,1.2935034538604503e+18,"RT @USATODAY: Southwest downplayed the flight changes, saying passengers are receiving preliminary flight change information that has not b…",Southwest Airlines,0.0,0.0
2020-08-12 11:09:49,39,"Texas, USA",,1.293504960404099e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $117.98 expenditure to ""Southwest Air… https://t.co/Ry1wHbHH61",Southwest Airlines,0.0,0.0
2020-08-12 11:09:49,3,"Texas, USA",,1.293504960404099e+18,"On 2018-12-20, @ChipRoyTX (R-Kerrville)'s' ""Chip Roy For Congress"" reported a $117.98 expenditure to ""Southwest Air… https://t.co/Ry1wHbHH61",Southwest Airlines,0.0,0.0
2020-08-12 11:19:03,1,"California, USA",,1.2935072826935255e+18,Southwest Airlines is changing people's connecting flights so that their connecting flight leaves before their arri… https://t.co/l1RUY4Vq3x,Southwest Airlines,0.0,0.0
2020-08-12 11:19:03,37,"California, USA",,1.2935072826935255e+18,Southwest Airlines is changing people's connecting flights so that their connecting flight leaves before their arri… https://t.co/l1RUY4Vq3x,Southwest Airlines,0.0,0.0
2020-08-12 11:44:29,99,"Sampaloc, Calabarzon",,1.293513685978067e+18,@itsleiladizon Arat luv!,Southwest Airlines,0.0,0.0
2020-08-12 11:44:31,97,she / her ♡ crvt,,1.2935136936117002e+18,@woobearbin luv u 2♡,Southwest Airlines,0.0,0.0
2020-08-12 11:44:32,93,HopeWorld🏳️‍🌈💜,,1.2935136996137656e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:32,94,BTS World,,1.2935136981961114e+18,He deserved it🥰😌 https://t.co/wONzZfMfb4,Southwest Airlines,0.0,0.0
2020-08-12 11:44:33,92,BKK Thailand,,1.293513702356865e+18,"RT @modooborahae: 🐯 🤪 anyway I’m the director of games/entertainment 
@BTS_twt #BTS #방탄소년단 https://t.co/NbIF4QlBMm",Southwest Airlines,0.0,0.0
2020-08-12 11:44:34,90,,,1.2935137078850355e+18,@ATEEZofficial XDD WE LUV YOU TO SEONGWHA !! 😂🖤,Southwest Airlines,0.0,0.0
2020-08-12 11:44:34,91,peepeepoopoo,,1.2935137064002929e+18,@dvsnjoy za nic luv xx 💜,Southwest Airlines,0.0,0.0
2020-08-12 11:44:37,89,,,1.2935137167516877e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:37,88,GO生 - 03`L,,1.2935137169320714e+18,@L0VHYUNH0 Luv u too &lt;3,Southwest Airlines,0.0,0.0
2020-08-12 11:44:37,87,fairy forest / she - her ,,1.2935137171125412e+18,@FAGSFORTOZIER IVE BEEN VOLUNTEERING SINCR YESTERDAY???? BEEN COMMENTING ON EVERY POST LUV?,Southwest Airlines,0.0,0.0
2020-08-12 11:44:37,86,she/her,,1.2935137194150748e+18,But i'm in luv with you 😗 https://t.co/Z1uVLvNT91,Southwest Airlines,0.0,0.0
2020-08-12 11:44:38,85,Mikrokosmos,,1.2935137230850908e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:38,84,@GOT7Official,,1.2935137238862234e+18,"@BamBam1A luv you sooooo muchhh
😭😭😭😭😭😍🤗
@GOT7Official #GOT7 #갓세븐 https://t.co/BjVAvkbRrm",Southwest Airlines,0.0,0.0
2020-08-12 11:44:40,82,ᴀɴɪᴍᴇ ᴀɴᴅ ᴋᴘᴏᴘ ɪɴ ᴍʏ ʜᴇᴀʀᴛ.♥︎,,1.2935137319268966e+18,@ATEEZofficial I luv u,Southwest Airlines,0.0,0.0
2020-08-12 11:44:40,81,𝔦𝔫 𝔥𝔢𝔩𝔩,,1.2935137329165763e+18,"RT @cheeriosche: and some of yall be pronouncing “heart” as “hurt”

even when the teacher alrdy set an example on how to pronounce it 😭😭😭😭…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:44,79,,,1.293513749609853e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:46,77,ON #4 HOT100,,1.2935137557587476e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:46,78,bts’ heart,,1.2935137553645978e+18,@ATEEZofficial AND IM IN LUV WITH U,Southwest Airlines,0.0,0.0
2020-08-12 11:44:52,73,,,1.293513782681981e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:44:55,71,EXO PLANET OT9,,1.293513793679442e+18,"@crushunie u too piaa, luv u💖",Southwest Airlines,0.0,0.0
2020-08-12 11:45:00,69,,,1.293513813015376e+18,"@DavidJHarrisJr wud luv to see that, &amp; the response from Bernie &amp; gang",Southwest Airlines,0.0,0.0
2020-08-12 11:45:01,68,ғxᴄᴋ xғғ,,1.293513820221055e+18,@luv_yorself7 Yess,Southwest Airlines,0.0,0.0
2020-08-12 11:45:04,64,,,1.2935138321915044e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:45:04,62,"Johannesburg, South Africa",,1.2935138336722534e+18,@luv_darlene Mood💞 https://t.co/6q7VYqF0wk,Southwest Airlines,0.0,0.0
2020-08-12 11:45:06,59,Report @admarmyfess,,1.2935138399845704e+18,ARMY STREAM MV BOY WITH LUV YU ROAD TO 1B NIH AYO SEMANGAT [my] https://t.co/KoOWHBInM0,Southwest Airlines,0.0,0.0
2020-08-12 11:45:06,60,,,1.2935138389653053e+18,luv ya ❤,Southwest Airlines,0.0,0.0
2020-08-12 11:45:08,57,Danity.J.Here,,1.2935138501851177e+18,@twinklemoon_ I luv u too teh❤,Southwest Airlines,0.0,0.0
2020-08-12 11:45:10,55,UK,,1.2935138553316352e+18,We luv to see it https://t.co/LgH5WpnrPe,Southwest Airlines,0.0,0.0
2020-08-12 11:45:11,52,🇭🇰 Hong Kong,,1.2935138612454932e+18,"RT @billboardcharts: All of @BTS_twt's No. 1s on #WorldDigitalSongSales:

Fire
Blood Sweat &amp; Tears
Spring Day
Not Today
DNA
Mic Drop
Don't…",Southwest Airlines,0.0,0.0
2020-08-12 11:45:13,51,,,1.2935138677886116e+18,@inimasiidupp luv it,Southwest Airlines,0.0,0.0
2020-08-12 11:45:15,49,,,1.2935138780354847e+18,@ARlANAZONA AHHH 50% off luv to hear,Southwest Airlines,0.0,0.0
